run-id,use_vernalisation_fix,sowing-date,harvest-date,crop-id,sim.json,crop.json,,site.json,incl_hist,climate_path_to_latlon_file,climate_path_to_csvs,gcm,rcm,scenario,ensmem,version,start_date,end_date,groundwater-level,impenetrable-layer,elevation,slope,latitude,landcover,fertilization,NitrogenResponseOn,irrigation,WaterDeficitResponseOn,EmergenceMoistureControlOn,EmergenceFloodingControlOn,LeafExtensionModifier,CO2,O3,FieldConditionModifier,StageTemperatureSum,comment,region_name,crop_data,species_param_name,cultivar_param_name,param_value,param_index_in_array,coeff
142,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp85,r1i1p1,v1,2034-01-01,2035-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2035_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
143,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,SMHI-RCA4,rcp45,r12i1p1,v1,2034-01-01,2035-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2035_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
144,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,2034-01-01,2035-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2035_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
145,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MIROC-MIROC5,GERICS-REMO2015,rcp85,r1i1p1,v1,2034-01-01,2035-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2035_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
146,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,2034-01-01,2035-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2035_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
147,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,2034-01-01,2035-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2035_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
148,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,2034-01-01,2035-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2035_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
149,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp26,r2i1p1,v1,2034-01-01,2035-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2035_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
150,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,2034-01-01,2035-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2035_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
151,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r2i1p1,v1,2034-01-01,2035-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2035_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
152,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp85,r2i1p1,v1,2034-01-01,2035-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2035_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
153,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp85,r1i1p1,v1,2034-01-01,2035-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2035_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
154,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,CCCma-CanESM2,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,2035-01-01,2036-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2036_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
155,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,2035-01-01,2036-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2036_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
156,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,2035-01-01,2036-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2036_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
157,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,r1i1p1,v1,2035-01-01,2036-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2036_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
158,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,r12i1p1,v1,2035-01-01,2036-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2036_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
159,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp85,r1i1p1,v1,2035-01-01,2036-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2036_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
160,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,SMHI-RCA4,rcp45,r12i1p1,v1,2035-01-01,2036-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2036_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
161,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,2035-01-01,2036-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2036_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
162,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MIROC-MIROC5,GERICS-REMO2015,rcp85,r1i1p1,v1,2035-01-01,2036-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2036_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
163,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,2035-01-01,2036-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2036_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
164,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,2035-01-01,2036-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2036_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
165,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,2035-01-01,2036-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2036_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
166,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp26,r2i1p1,v1,2035-01-01,2036-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2036_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
167,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,2035-01-01,2036-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2036_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
168,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r2i1p1,v1,2035-01-01,2036-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2036_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
169,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp85,r2i1p1,v1,2035-01-01,2036-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2036_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
170,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp85,r1i1p1,v1,2035-01-01,2036-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2036_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
171,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,CCCma-CanESM2,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,2036-01-01,2037-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2037_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
172,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,2036-01-01,2037-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2037_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
173,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,2036-01-01,2037-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2037_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
174,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,r1i1p1,v1,2036-01-01,2037-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2037_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
175,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,r12i1p1,v1,2036-01-01,2037-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2037_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
176,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp85,r1i1p1,v1,2036-01-01,2037-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2037_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
177,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,SMHI-RCA4,rcp45,r12i1p1,v1,2036-01-01,2037-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2037_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
178,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,2036-01-01,2037-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2037_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
179,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MIROC-MIROC5,GERICS-REMO2015,rcp85,r1i1p1,v1,2036-01-01,2037-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2037_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
180,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,2036-01-01,2037-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2037_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
181,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,2036-01-01,2037-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2037_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
182,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,2036-01-01,2037-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2037_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
183,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp26,r2i1p1,v1,2036-01-01,2037-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2037_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
184,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,2036-01-01,2037-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2037_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
185,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r2i1p1,v1,2036-01-01,2037-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2037_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
186,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp85,r2i1p1,v1,2036-01-01,2037-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2037_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
187,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp85,r1i1p1,v1,2036-01-01,2037-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2037_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
188,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,CCCma-CanESM2,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,2037-01-01,2038-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2038_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
189,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,2037-01-01,2038-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2038_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
190,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,2037-01-01,2038-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2038_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
191,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,r1i1p1,v1,2037-01-01,2038-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2038_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
192,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,r12i1p1,v1,2037-01-01,2038-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2038_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
193,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp85,r1i1p1,v1,2037-01-01,2038-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2038_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
194,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,SMHI-RCA4,rcp45,r12i1p1,v1,2037-01-01,2038-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2038_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
195,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,2037-01-01,2038-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2038_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
196,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MIROC-MIROC5,GERICS-REMO2015,rcp85,r1i1p1,v1,2037-01-01,2038-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2038_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
197,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,2037-01-01,2038-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2038_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
198,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,2037-01-01,2038-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,165_225_395_180_330_25,prediction_runs,,crop_WW_2038_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.9,1,
